,dataset,ensemble,alpha,threshold,Labels,Time,n_clusters,real_n,accuracy,F1_score
28,noisy_moons,Voting,complete,0,"[0 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0
 0 0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 0
 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 1 1 1 1
 1 0 1 0 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0
 1 1 0 0 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 0
 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1
 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0 1 1 0 0
 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1
 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0
 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1
 1 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0
 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 1 1 0 0
 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 1
 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1]",0.021509408950805664,2,2,0.924,0.9235584737443474
29,noisy_moons,Graph,complete,0,"[0 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0
 0 0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 0
 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 1 1 1 1
 1 0 1 0 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0
 1 1 0 0 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 0
 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1
 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0 1 1 0 0
 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1
 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0
 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1
 1 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0
 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 1 1 0 0
 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 1
 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1]",0.6821174621582031,2,2,0.924,0.9235584737443474
30,varied,GMM_MCA,complete,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",22.955490350723267,1,3,0.334,0.16691654172913542
31,varied,GMM_Voting,complete,0,"[2 2 1 2 0 1 2 1 0 0 1 0 2 0 1 2 1 2 2 1 2 1 0 1 1 1 2 1 1 2 0 2 2 1 1 0 1
 1 1 0 1 1 2 0 0 2 0 2 2 2 2 1 0 1 2 0 2 2 0 2 0 2 2 1 0 0 2 2 1 1 1 0 2 0
 2 1 2 2 1 2 0 1 2 1 2 2 2 2 2 1 0 1 0 0 0 1 0 0 0 1 0 2 2 2 2 0 2 1 1 1 1
 2 2 2 1 0 2 1 0 0 0 1 1 1 0 0 1 2 2 1 0 1 2 0 2 0 0 2 0 2 1 2 0 1 1 1 2 0
 0 1 2 1 0 0 2 0 0 0 2 2 1 0 1 0 2 2 0 1 2 0 0 2 1 2 2 0 0 0 2 1 0 0 2 1 1
 1 2 1 2 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 2 0 0 2 1 1 0 1 1 2 2 0 0 0 0 1 1 1
 0 2 1 1 0 2 2 1 2 0 0 0 0 2 2 0 0 1 1 2 1 0 2 0 2 2 2 1 1 0 1 2 0 0 2 2 0
 1 1 2 0 2 1 2 2 2 0 2 0 2 1 1 1 0 1 0 0 2 1 1 0 2 1 2 1 0 0 1 1 0 2 2 0 0
 2 2 0 0 0 1 0 2 0 2 1 2 2 0 1 1 0 1 0 0 2 0 2 1 0 2 2 0 1 0 1 2 0 2 0 2 1
 2 2 2 2 2 0 0 0 0 2 1 2 0 0 0 0 1 2 1 1 2 0 2 2 1 2 2 2 0 0 2 2 1 1 2 0 2
 1 2 1 2 0 2 1 2 1 0 1 0 2 1 2 0 0 2 1 1 1 0 0 1 2 1 0 2 2 0 2 1 2 1 2 1 0
 1 1 2 0 0 0 2 1 2 2 2 0 0 0 0 1 0 1 2 0 2 0 0 0 1 0 1 1 2 1 1 0 1 0 1 2 1
 1 0 2 1 2 0 0 2 0 0 0 2 1 2 0 1 1 2 2 0 0 0 2 0 2 2 1 0 2 0 1 2 2 2 2 0 0
 1 0 1 0 1 2 1 0 1 0 2 2 0 1 0 2 1 0 2]",1.0492291450500488,3,3,0.966,0.9656290046048072
32,varied,GMM_Pair,complete,0,"[3 3 1 3 2 1 3 0 2 2 0 2 3 2 0 3 1 3 3 1 3 1 2 1 1 1 3 0 1 3 2 3 3 1 1 2 0
 0 0 2 1 1 3 2 2 3 2 3 3 3 3 1 2 1 3 2 3 3 2 3 2 3 3 1 0 2 3 3 1 1 0 2 3 2
 3 1 3 3 1 3 2 1 3 1 3 3 3 3 3 0 2 1 2 2 2 1 2 2 2 1 2 3 3 3 3 2 3 0 1 0 1
 3 3 3 1 2 3 0 2 2 2 1 1 1 2 2 1 3 3 1 2 1 3 2 3 2 2 3 2 3 1 3 2 1 1 1 3 2
 2 1 3 1 2 2 3 2 2 2 3 3 1 2 1 2 3 3 2 0 3 2 0 3 1 3 3 2 2 2 3 1 2 2 3 1 1
 1 3 0 3 2 0 2 2 1 2 1 2 2 1 1 2 2 2 2 3 2 2 3 1 1 2 0 1 3 3 2 2 2 2 1 1 1
 2 3 1 1 2 3 3 1 3 2 2 2 2 3 3 2 2 1 0 3 1 2 3 2 3 3 3 1 1 2 1 3 2 2 3 3 2
 0 1 3 2 3 1 3 3 3 2 3 2 3 1 1 1 2 1 0 2 3 1 1 2 3 1 3 1 2 2 1 1 2 3 3 2 2
 3 3 2 2 2 1 2 3 2 3 1 3 3 2 1 1 2 0 2 2 3 2 3 0 2 3 3 2 1 2 1 3 2 3 2 3 1
 3 3 3 3 3 2 2 2 2 3 1 3 2 2 2 2 1 3 1 1 3 2 3 3 1 3 3 3 2 2 3 3 1 1 3 2 3
 1 3 1 3 2 3 1 3 1 2 1 2 3 1 3 2 2 3 0 1 1 2 2 1 3 1 2 3 3 2 3 1 3 1 3 0 2
 0 1 3 2 2 2 3 1 3 3 3 2 2 2 0 1 2 1 3 2 3 2 2 2 0 2 1 1 3 1 1 2 0 2 0 3 1
 1 2 3 1 3 2 2 3 2 2 2 3 0 3 2 1 0 3 3 2 2 2 3 2 3 3 1 2 3 2 1 3 3 3 3 2 2
 1 2 0 2 1 3 1 0 1 2 3 3 2 1 2 3 1 2 3]",0.6184964179992676,4,3,0.248,0.21455652770629607
33,varied,MM,complete,0,"[1 1 4 1 3 4 1 3 3 3 3 3 1 3 2 1 4 1 1 4 1 4 3 4 4 4 1 2 4 1 3 1 1 4 4 3 2
 3 2 3 4 4 1 3 3 1 3 1 1 1 1 4 3 4 1 3 1 1 3 1 3 1 1 4 3 3 1 1 4 4 2 3 1 3
 1 4 1 1 4 1 3 4 1 4 1 1 1 1 1 2 3 4 3 3 3 4 3 3 3 1 3 1 1 1 1 3 1 2 4 3 4
 1 1 1 4 3 1 3 3 3 3 4 4 4 3 3 4 1 1 4 3 4 1 3 1 3 3 1 3 1 4 1 3 4 4 4 1 3
 3 4 1 4 3 3 1 3 3 3 1 1 4 3 4 3 1 1 3 2 1 3 3 1 4 1 1 3 3 3 1 4 3 3 1 4 4
 4 1 2 1 3 3 3 3 4 3 4 3 3 4 4 3 3 3 3 1 3 3 1 4 4 3 2 4 1 1 3 3 3 3 4 4 4
 3 1 4 4 3 1 1 4 1 3 3 3 3 1 1 3 3 4 3 1 4 3 1 3 1 1 1 4 4 3 4 1 3 3 1 1 3
 3 4 1 3 1 4 1 1 1 3 1 3 1 4 4 4 3 4 3 3 1 4 4 3 1 4 1 4 3 3 4 4 3 1 1 3 3
 1 1 3 3 3 4 3 1 3 1 4 1 1 3 4 4 3 3 3 3 1 3 1 3 3 1 1 3 4 3 4 1 3 1 3 1 4
 1 1 1 1 1 3 3 3 3 1 4 1 3 3 3 3 4 1 4 4 1 3 1 1 4 1 1 1 3 3 1 1 4 4 1 3 1
 4 1 4 1 3 1 4 1 4 3 4 3 1 4 1 3 3 1 2 4 4 3 3 4 1 4 3 1 1 3 1 4 1 4 1 2 3
 2 4 1 3 3 3 1 4 1 1 1 3 3 3 3 4 3 4 1 3 1 3 3 3 2 3 1 4 1 4 4 3 2 3 2 1 4
 4 3 1 4 1 3 3 1 3 3 3 1 3 1 3 4 2 1 1 3 3 3 1 3 1 1 4 3 1 3 4 1 1 1 1 3 3
 4 3 2 3 4 1 4 3 4 3 1 1 3 4 3 1 4 3 1]",695.6424498558044,4,3,0.016,0.0093841642228739
34,varied,Voting,complete,0,"[0 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1
 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0
 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1
 1 0 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1 1 0 0 0
 0 0 1 0 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0
 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1
 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 1
 0 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0
 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0
 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1
 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0
 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1
 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0]",0.021574020385742188,2,3,0.054,0.04986149584487534
35,varied,Graph,complete,0,"[1 1 1 1 2 1 1 2 2 2 2 2 0 2 3 0 1 0 0 1 1 1 2 1 1 1 1 1 1 1 2 1 0 1 1 2 1
 2 1 2 1 1 1 2 2 1 2 0 1 1 0 1 2 1 1 2 1 1 2 1 2 0 1 1 2 2 1 1 1 1 1 2 1 2
 1 1 0 1 1 0 2 1 0 1 0 0 0 0 0 1 2 1 2 2 2 1 2 2 2 1 2 1 1 1 0 2 0 1 1 2 1
 0 1 0 1 2 1 2 2 2 2 1 1 1 2 2 1 1 1 1 2 1 1 2 1 2 2 1 2 0 1 1 2 1 1 1 0 2
 2 1 0 1 2 2 0 2 2 2 1 0 1 2 1 2 0 1 2 1 1 2 2 1 1 1 1 2 2 2 0 1 2 2 0 1 1
 1 0 1 1 2 2 2 2 1 2 1 2 2 1 1 2 2 2 2 1 2 2 1 1 1 2 2 1 0 1 2 2 2 2 1 1 1
 2 1 1 1 2 1 0 1 1 2 2 2 2 1 1 2 2 1 2 0 1 2 1 2 0 1 0 1 1 2 1 0 2 2 1 0 2
 2 1 0 2 0 1 1 0 1 2 0 2 1 1 1 1 2 1 2 2 1 1 1 2 0 1 0 1 2 2 1 1 2 0 1 2 2
 0 0 2 2 2 1 2 0 2 1 1 1 1 2 1 1 2 2 2 2 0 2 0 2 2 0 0 2 1 2 1 1 2 1 2 1 1
 0 0 1 0 0 2 2 2 2 1 1 1 2 2 2 2 1 0 1 1 1 2 0 1 1 1 0 0 2 2 0 1 1 1 0 2 0
 1 0 1 1 2 1 1 1 1 2 1 2 0 1 0 2 2 1 1 1 1 2 2 1 1 1 2 0 0 2 1 1 1 1 0 1 2
 2 1 0 2 2 2 0 1 0 0 0 2 2 2 2 1 2 1 0 2 1 2 2 2 1 2 1 1 1 1 1 2 1 2 1 1 1
 1 2 0 1 1 2 2 1 2 2 2 1 2 1 2 1 1 0 1 2 2 2 0 2 1 1 1 2 1 2 1 1 1 1 0 2 2
 1 2 1 2 1 0 1 2 1 2 0 0 2 1 2 0 1 2 0]",0.6961495876312256,4,3,0.284,0.17974683544303796
36,aniso,GMM_MCA,complete,0,"[0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1
 1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1
 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 0 1
 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 1
 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 0 1
 1 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1
 1 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 1
 0 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 0 1 0
 1 0 1 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1
 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 1 1
 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0]",23.597337007522583,2,3,0.354,0.24578044026054294
37,aniso,GMM_Voting,complete,0,"[1 1 0 1 3 0 1 2 3 0 3 0 1 0 0 1 0 1 1 0 1 3 2 3 3 0 1 3 0 1 0 1 1 0 3 0 3
 3 0 3 0 0 1 0 3 1 3 1 1 1 1 0 2 0 2 3 1 1 3 1 0 1 1 0 0 2 1 1 3 3 3 0 1 3
 1 0 1 1 3 1 3 0 1 3 1 1 1 1 1 3 3 3 3 3 2 3 3 0 0 3 0 1 1 1 1 3 1 3 0 3 0
 1 1 1 0 0 1 2 3 3 3 0 0 0 0 3 0 1 1 0 2 3 1 3 1 3 3 1 0 1 0 1 0 0 0 3 1 2
 0 0 1 0 3 2 1 0 3 3 1 1 0 3 0 0 1 1 3 3 1 0 0 1 0 1 1 3 2 3 1 0 3 0 1 0 3
 0 3 0 1 0 3 3 3 0 0 3 3 0 3 3 2 0 0 3 2 2 3 1 0 0 3 3 0 1 1 0 3 2 3 0 0 0
 3 1 3 0 0 3 1 0 1 0 3 3 3 1 1 3 3 3 3 2 3 3 1 3 1 1 1 0 0 2 0 1 0 0 3 2 2
 3 0 1 3 1 0 1 1 1 3 1 2 1 0 0 3 3 0 0 3 3 3 3 0 1 3 1 3 2 3 3 3 3 1 1 2 3
 3 1 3 3 0 0 3 1 3 1 3 1 1 3 0 0 2 0 3 0 1 3 1 3 0 1 1 2 0 2 0 1 2 1 3 1 3
 1 1 1 1 1 3 3 0 0 1 0 1 0 2 3 3 0 1 0 0 1 3 1 1 0 1 1 1 0 2 1 1 3 3 1 3 1
 0 1 0 1 3 1 3 1 0 0 0 0 1 0 2 3 3 1 0 0 0 3 3 0 1 0 3 1 2 3 1 0 1 0 1 0 0
 3 0 1 3 3 3 2 0 1 1 1 3 0 2 0 0 0 0 1 0 2 0 3 3 3 3 3 0 1 3 3 3 0 3 3 3 3
 0 2 2 0 1 0 3 1 3 3 3 1 3 1 3 0 3 1 1 3 3 0 1 3 1 1 0 3 1 3 0 1 1 1 1 3 3
 0 3 3 0 0 1 0 0 3 3 1 1 0 0 2 1 3 0 1]",0.8392102718353271,4,3,0.112,0.09711799205398247
38,aniso,GMM_Pair,complete,0,"[1 0 3 1 2 3 1 0 2 2 2 2 1 2 3 1 3 1 1 3 0 3 2 3 3 3 0 2 3 0 2 0 0 3 3 2 2
 2 3 2 3 3 0 2 2 1 2 0 1 1 1 3 0 3 0 2 1 1 2 1 3 1 1 3 3 2 1 0 3 3 2 3 0 2
 1 3 0 0 3 1 2 3 0 2 1 1 1 1 0 2 2 2 2 2 0 2 2 2 2 3 2 1 1 1 0 2 1 2 3 3 3
 1 0 1 3 3 1 2 2 2 2 3 3 3 3 2 3 1 1 3 0 3 0 2 1 2 2 0 3 0 3 1 2 3 3 2 1 2
 3 3 0 3 2 0 1 2 2 2 0 1 3 2 3 2 1 1 2 2 1 3 3 1 3 0 0 2 0 2 0 3 2 3 0 3 2
 3 2 3 1 2 3 2 2 3 3 3 2 3 3 2 2 3 3 2 0 2 2 0 3 3 2 3 3 1 1 2 2 0 2 3 3 3
 2 0 3 3 2 2 1 3 0 2 2 2 2 1 0 2 2 3 2 0 2 2 1 2 0 1 1 3 3 2 3 1 2 2 2 0 2
 2 3 0 2 1 3 1 1 1 2 0 2 0 3 3 2 2 3 3 2 2 3 3 3 0 3 1 3 0 2 3 3 2 0 1 2 2
 2 0 2 2 3 3 2 0 2 0 2 0 1 2 3 3 0 3 2 3 0 2 1 2 3 1 0 0 3 2 3 0 0 0 2 0 2
 1 1 0 0 1 2 2 3 2 1 3 0 2 2 2 2 3 1 3 3 0 2 0 1 3 1 0 1 2 2 0 0 2 3 1 2 1
 3 1 3 1 2 1 2 1 3 3 3 2 0 3 0 2 2 1 3 3 3 2 2 3 1 3 2 0 0 2 1 3 1 3 1 3 3
 3 3 1 2 2 2 2 3 1 1 1 2 3 0 3 3 2 3 1 2 0 3 2 2 2 2 2 3 0 2 3 2 3 2 2 2 3
 3 0 0 3 1 2 2 1 2 2 2 0 2 1 2 3 2 1 1 2 2 3 1 2 1 1 3 2 1 2 3 0 0 1 0 2 2
 3 2 2 2 3 0 3 3 2 2 0 0 2 3 2 1 3 3 1]",0.5278239250183105,4,3,0.026,0.025466275659824046
39,aniso,MM,complete,0,"[2 4 1 2 3 1 2 1 3 1 3 1 2 1 1 2 1 2 2 1 4 1 3 1 1 1 4 3 1 4 1 4 4 1 1 1 3
 3 1 3 1 1 4 1 3 2 3 4 2 2 2 1 4 1 4 3 2 2 3 2 1 2 2 1 1 1 2 4 1 1 3 1 4 3
 2 1 4 4 1 2 3 1 4 3 2 2 2 2 4 3 3 3 3 3 4 3 3 1 1 1 1 2 2 2 4 3 2 3 1 1 1
 2 4 2 1 1 2 1 3 3 3 1 1 1 1 3 1 2 2 1 4 1 4 3 2 3 3 4 1 4 1 2 1 1 1 3 2 1
 1 1 4 1 3 4 2 1 3 3 4 2 1 3 1 1 2 2 3 3 2 1 1 2 1 4 4 3 4 3 4 1 3 1 4 1 3
 1 3 1 2 1 1 3 3 1 1 1 3 1 1 3 3 1 1 3 4 3 1 4 1 1 3 1 1 2 2 1 3 1 3 1 1 1
 3 4 1 1 1 3 2 1 4 1 1 3 3 2 4 3 3 1 3 4 3 3 2 3 4 2 2 1 1 1 1 2 1 1 3 4 3
 3 1 4 3 2 1 2 2 2 3 4 1 4 1 1 3 3 1 1 3 3 1 1 1 4 1 2 1 1 3 1 1 3 4 2 3 3
 3 4 3 3 1 1 3 4 3 4 3 4 2 3 1 1 4 1 3 1 4 3 2 3 1 2 4 4 1 3 1 4 4 4 3 4 3
 2 2 4 4 2 3 3 1 1 2 1 4 1 3 3 1 1 2 1 1 4 3 4 2 1 2 4 2 1 3 4 4 3 1 2 3 2
 1 2 1 2 3 2 3 2 1 1 1 1 4 1 4 3 3 2 1 1 1 3 3 1 2 1 3 4 4 1 2 1 2 1 2 1 1
 1 1 2 3 3 3 4 1 2 2 2 3 1 4 1 1 1 1 2 1 4 1 3 3 3 3 3 1 4 3 1 3 1 1 3 3 1
 1 4 4 1 2 1 3 2 3 3 3 4 3 2 3 1 3 2 2 3 3 1 2 3 2 2 1 3 2 3 1 4 4 2 4 3 3
 1 3 3 1 1 4 1 1 3 3 2 4 1 1 3 2 1 1 2]",639.9453272819519,4,3,0.45,0.29232759736058994
40,aniso,Voting,complete,0,"[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1 0
 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0
 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0
 1 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1
 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1]",0.021151065826416016,2,3,0.334,0.22133863485752156
